object_id,name,is_primary
star/j034912+240300,아틀라스,1
star/j034912+240824,플레이오네,1
star/j035812-133036,자우라크,1
star/j035848+354724,멘키브,1
star/j041200-065024,베이드,1
star/j041500-073824,케이드,1
star/j041948+153748,프리마 히아둠,1
star/j042248+173224,세쿤다 히아둠,1
star/j042400-340112,베밈,1
star/j042848+155212,차무쿠이,1
star/j042848+191048,아인,1
star/j043524-303336,테민,1
star/j043824-141800,셉트룸,1
star/j044948+065736,타비트,1
star/j045700+331012,하살레,1
star/j050148+434912,알마즈,1
star/j050224+410448,사클라테니,1
star/j050636+411348,하에두스,1
star/j050748-050524,쿠르사,1
star/j052512+062100,벨라트릭스,1
star/j052812-204536,니할,1
star/j053148-001800,민타카,1
star/j053524+095548,메이사,1
star/j053524-055436,하티사,1
star/j053748+210824,톈관,1
star/j053936-340412,팩트,1
star/j054048-015624,알니타크,1
star/j055100-354612,와즌,1
star/j055924+445700,멘칼리난,1
star/j060000+371236,마하심,1
star/j060748-371500,엘쿠루드,1
star/j061500+223036,프로푸스,1
star/j062024-300336,푸루드,1
star/j062248+223036,테자트,1
star/j062248-175736,미르잠,1
star/j064348+250748,메브수타,1
star/j064500+125400,알지르,1
star/j070148-275548,응가누르가니티,1
star/j070336-153748,물리페인,1
star/j070412+203412,메크부다,1
star/j070824-262324,웨젠,1
star/j072024+215848,와사트,1
star/j072400-291800,알루드라,1
star/j072700+081724,고메이사,1
star/j073900+343448,지수이,1
star/j074912-245136,아즈미디,1
star/j080336-400000,나오스,1
star/j080748-241800,투레이스,1
star/j081200+173900,테그민,1
star/j081648+091124,타르프,1
star/j082024+240112,피아우토스,1
star/j082248+431124,알시아우카트,1
star/j082248-593036,아비오르,1
star/j083000+604312,무스키다,1
star/j083900+032024,민치르,1
star/j084312+212812,아셀루스 보레알리스,1
star/j084424+180900,아셀루스 아우스트랄리스,1
star/j084500-544236,알세피나,1
star/j084648+062512,아슐레샤,1
star/j085248+281948,코페르니쿠스,1
star/j085812+115136,아쿠벤스,1
star/j085924+480224,탈리타,1
star/j090336+470936,알카프라,1
star/j090748-432548,수하일,1
star/j090936+220300,나흔,1
star/j091312-694312,미아플라키두스,1
star/j091648-591648,아스피디스케,1
star/j092212-550036,마르케브,1
star/j092848+453600,인테르크루스,1
star/j093148+225812,알테르프,1
star/j093936-010824,우크다,1
star/j094124+095324,수브라,1
star/j095136-145100,장,1
star/j095248+260036,라살라스,1
star/j095436-190036,펠리스,1
star/j101648+232512,아다페라,1
star/j101648+425436,타니아 보레알리스,1
star/j102212+413000,타니아 아우스트랄리스,1
star/j105324+341312,프라에키푸아,1
star/j105924+402548,찰라완,1
star/j110000-181800,알케스,1
star/j111424+152548,체르탄,1
star/j111424+203112,조스마,1
star/j111800+313224,알룰라 아우스트랄리스,1
star/j111836+330524,알룰라 보레알리스,1
star/j113112+691948,가우사르,1
star/j114612+474648,태양수,1
star/j115024+014612,자비야바,1
star/j120524+765436,토나티우,1
star/j120824-244348,알키바,1
star/j121500-584500,이마이,1
star/j121536+570148,메그레즈,1
star/j121536-173224,기나,1
star/j121948-004012,자니아,1
star/j122136-602400,기난,1
star/j123000-163112,알고라브,1
star/j123112-570636,가크룩스,1
star/j123336+412136,카라,1
star/j123412-232400,크라즈,1
