object_id,name,is_primary
star/j005436+191124,66 Psc,0
star/j005512+233748,36 And,0
star/j005512+585812,26 Cas,0
star/j005512+585812,Upsilon1 Cassiopeiae,0
star/j005512+585812,υ1 Cas,0
star/j005512-693148,Lambda2 Tucanae,0
star/j005512-693148,λ2 Tuc,0
star/j005548+271236,67 Psc,0
star/j005548-111612,22 Cet,0
star/j005548-111612,Phi3 Ceti,0
star/j005548-111612,φ3 Cet,0
star/j005624+591048,28 Cas,0
star/j005624+591048,Upsilon2 Cassiopeiae,0
star/j005624+591048,υ2 Cas,0
star/j005700+232512,38 And,0
star/j005700+232512,Eta Andromedae,0
star/j005700+232512,η And,0
star/j005700+383000,37 And,0
star/j005700+383000,Mu Andromedae,0
star/j005700+383000,μ And,0
star/j005700+604312,27 Cas,0
star/j005700+604312,Gamma Cassiopeiae,0
star/j005700+604312,γ Cas,0
star/j005736+285924,68 Psc,0
star/j005848-112248,23 Cet,0
star/j005848-112248,Phi4 Ceti,0
star/j005848-112248,φ4 Cet,0
star/j005848-292136,Alpha Sculptoris,0
star/j005848-292136,α Scl,0
star/j010112-385512,Xi Sculptoris,0
star/j010112-385512,ξ Scl,0
star/j010148-570000,Omega Phoenicis,0
star/j010148-570000,ω Phe,0
star/j010224-313300,Sigma Sculptoris,0
star/j010224-313300,σ Scl,0
star/j010300+075324,71 Psc,0
star/j010300+075324,Epsilon Piscium,0
star/j010300+075324,ε Psc,0
star/j010300+314800,69 Psc,0
star/j010300+314800,Sigma Piscium,0
star/j010300+314800,σ Psc,0
star/j010300+412100,39 And,0
star/j010300-045024,25 Cet,0
star/j010336+012212,26 Cet,0
star/j010448+053936,73 Psc,0
star/j010448+145700,72 Psc,0
star/j010524-095848,27 Cet,0
star/j010600-095024,28 Cet,0
star/j010600-464312,Beta Phoenicis,0
star/j010600-464312,β Phe,0
star/j010636+125736,75 Psc,0
star/j010712-614648,Iota Tucanae,0
star/j010712-614648,ι Tuc,0
star/j010748+204424,79 Psc,0
star/j010748+204424,Psi2 Piscium,0
star/j010748+204424,ψ2 Psc,0
star/j010748+435624,41 And,0
star/j010748-094724,30 Cet,0
star/j010748-412924,Upsilon Phoenicis,0
star/j010748-412924,υ Phe,0
star/j010824+053900,80 Psc,0
star/j010824+545512,30 Cas,0
star/j010824+545512,Mu Cassiopeiae,0
star/j010824+545512,μ Cas,0
star/j010824-101048,31 Cet,0
star/j010824-101048,Eta Ceti,0
star/j010824-101048,η Cet,0
star/j010824-551500,Zeta Phoenicis,0
star/j010824-551500,ζ Phe,0
star/j010936+193936,81 Psc,0
star/j010936+193936,Psi3 Piscium,0
star/j010936+193936,ψ3 Psc,0
star/j010936+471424,42 And,0
star/j010936+471424,Phi Andromedae,0
star/j010936+471424,φ And,0
star/j011012+420448,44 And,0
star/j011048+022700,33 Cet,0
star/j011048+550900,33 Cas,0
star/j011048+550900,Theta Cassiopeiae,0
star/j011048+550900,θ Cas,0
star/j011048+684648,31 Cas,0
star/j011124+210148,84 Psc,0
star/j011124+210148,Chi Piscium,0
star/j011124+210148,χ Psc,0
star/j011124+300524,83 Psc,0
star/j011124+300524,Tau Piscium,0
star/j011124+300524,τ Psc,0
star/j011124+312512,82 Psc,0
star/j011124+374312,45 And,0
star/j011124+650112,32 Cas,0
star/j011200-021500,34 Cet,0
star/j011348+073448,86 Psc,0
star/j011348+073448,Zeta Piscium,0
star/j011348+073448,ζ Psc,0
star/j011348+243448,85 Psc,0
star/j011348+243448,Phi Piscium,0
star/j011348+243448,φ Psc,0
star/j011424+160748,87 Psc,0
star/j011424-075512,37 Cet,0
star/j011500+070000,88 Psc,0
star/j011500-005812,38 Cet,0
star/j011500-453148,Nu Phoenicis,0
star/j011500-453148,ν Phe,0
star/j011536-685248,Kappa Tucanae,0
star/j011536-685248,κ Tuc,0
star/j011648-023000,39 Cet,0
star/j011800+033636,89 Psc,0
star/j011912+271536,90 Psc,0
star/j011912+271536,Upsilon Piscium,0
star/j011912+271536,υ Psc,0
star/j011948+581348,34 Cas,0
star/j011948+581348,Phi Cassiopeiae,0
star/j011948+581348,φ Cas,0
star/j011948-003036,42 Cet,0
star/j012100+284424,91 Psc,0
star/j012212+453148,46 And,0
star/j012212+453148,Xi Andromedae,0
star/j012212+453148,ξ And,0
star/j012324+374236,47 And,0
star/j012400-081048,45 Cet,0
star/j012400-081048,Theta Ceti,0
star/j012400-081048,θ Cet,0
star/j012548+601424,37 Cas,0
star/j012548+601424,Delta Cassiopeiae,0
star/j012548+601424,δ Cas,0
star/j012548+680748,36 Cas,0
star/j012548+680748,Psi Cassiopeiae,0
star/j012548+680748,ψ Cas,0
star/j012548-143600,46 Cet,0
star/j012624+191012,93 Psc,0
star/j012624+191012,Rho Piscium,0
star/j012624+191012,ρ Psc,0
star/j012700-130336,47 Cet,0
star/j012736+452436,48 And,0
star/j012736+452436,Omega Andromedae,0
star/j012736+452436,ω And,0
star/j012812-431912,Gamma Phoenicis,0
star/j012812-431912,γ Phe,0
star/j012924-213748,48 Cet,0
star/j013000+060824,98 Psc,0
star/j013000+060824,Mu Piscium,0
star/j013000+060824,μ Psc,0
star/j013000+182136,97 Psc,0
star/j013000+470036,49 And,0
