object_id,name,is_primary
star/j014536+090936,टोरकुलर,1
star/j015136-101948,बातेन काइटोस,1
star/j015248+293448,मोथल्लाह,1
star/j015436+204836,शेरटन,1
star/j015436+634012,सेगिन,1
star/j020148+024536,अलरेचा,1
star/j020336+421948,अलमाक,1
star/j024312+031424,कफालजिधमा,1
star/j024800+291500,लिली बोरीया,1
star/j024948+271536,भरणी,1
star/j025024+555400,मिराम,1
star/j025100-210000,अनगेतेनार,1
star/j025624-085400,अझा,1
star/j025812-401800,अकामार,1
star/j030936+445136,मिसाम,1
star/j031124+194348,बोतेइन,1
star/j031200-285924,डालिम,1
star/j031536-084912,ज़िबाल,1
star/j033300-092736,रैन,1
star/j034312-094612,राणा,1
star/j034424+321724,अतीक,1
star/j034500+240636,इलेक्ट्रा,1
star/j034500+241724,सेलेनो,1
star/j034500+242812,टायगेटा,1
star/j034536+242212,माया,1
star/j034612+235700,मेरोपे,1
star/j034612+243300,एस्टेरोपे,1
star/j034912+240300,एटलस,1
star/j034912+240824,प्लीओन,1
star/j035812-133036,ज़ौरक,1
star/j035848+354724,मेनकिब,1
star/j041200-065024,बेइड,1
star/j041500-073824,केइड,1
star/j041948+153748,प्राइमा हयाडम,1
star/j042248+173224,सेकंडा हयाडम,1
star/j042400-340112,बीमिम,1
star/j042848+155212,चामुकुय,1
star/j042848+191048,ऐन,1
star/j043524-303336,थीमिन,1
star/j043824-141800,सेप्ट्रम,1
star/j044948+065736,ताबिट,1
star/j045700+331012,हस्सालेह,1
star/j050148+434912,अलमाज़,1
star/j050224+410448,साक्लाटेनी,1
star/j050636+411348,हेडस,1
star/j050748-050524,कर्स,1
star/j052512+062100,बेलैट्रिक्स,1
star/j052812-204536,निहाल,1
star/j053148-001800,मिन्टाका,1
star/j053524+095548,मीसा,1
star/j053524-055436,हैटिस्सा,1
star/j053748+210824,तियांगुआन,1
star/j053936-340412,फैक्ट,1
star/j054048-015624,अलनिताक,1
star/j055100-354612,वाज़न,1
star/j055924+445700,मेनकालिनन,1
star/j060000+371236,महासिम,1
star/j060748-371500,एलकुरुद,1
star/j061500+223036,प्रोपस,1
star/j062024-300336,फुरुद,1
star/j062248+223036,तेजात,1
star/j062248-175736,मिर्ज़ाम,1
star/j064348+250748,मेबसुता,1
star/j064500+125400,अलज़िर्र,1
star/j070148-275548,न्गानुरगानिटी,1
star/j070336-153748,मुलफ़ीन,1
star/j070412+203412,मेकबुडा,1
star/j070824-262324,वेज़ेन,1
star/j072024+215848,वासात,1
star/j072400-291800,अलुद्रा,1
star/j072700+081724,गोमेइसा,1
star/j073900+343448,जिशुई,1
star/j074912-245136,अज़मिडी,1
star/j080336-400000,नाओस,1
star/j080748-241800,तुरेइस,1
star/j081200+173900,टेगमाइन,1
star/j081648+091124,टार्फ़,1
star/j082024+240112,पियाओटोस,1
star/j082248+431124,अलशियाउकात,1
star/j082248-593036,एवियोर,1
star/j083000+604312,मुसिडा,1
star/j083900+032024,मिनचिर,1
star/j084312+212812,असेलस बोरियालिस,1
star/j084424+180900,असेलस ऑस्ट्रालिस,1
star/j084500-544236,अलसेफिना,1
star/j084648+062512,आश्लेषा,1
star/j085248+281948,कोपरनिकस,1
star/j085812+115136,एक्यूबेंस,1
star/j085924+480224,तालिथा,1
star/j090336+470936,अलकाफरा,1
star/j090748-432548,सुहैल,1
star/j090936+220300,नाह्न,1
star/j091312-694312,मियाप्लासिडस,1
star/j091648-591648,एस्पिडिस्के,1
star/j092212-550036,मार्केब,1
star/j092848+453600,इंटरक्रस,1
star/j093148+225812,अल्टरफ,1
star/j093936-010824,उकदाह,1
star/j094124+095324,सुबरा,1
star/j095136-145100,झांग,1
star/j095248+260036,रसालस,1
star/j095436-190036,फेलिस,1
star/j101648+232512,अधाफेरा,1
star/j101648+425436,तानिया बोरियालिस,1
star/j102212+413000,तानिया ऑस्ट्रालिस,1
star/j105324+341312,प्रेसिपुआ,1
star/j105924+402548,चालावन,1
star/j110000-181800,अल्केस,1
star/j111424+152548,चेर्टन,1
star/j111424+203112,ज़ोस्मा,1
star/j111800+313224,अलुला ऑस्ट्रालिस,1
star/j111836+330524,अलुला बोरियालिस,1
star/j113112+691948,जियाउसर,1
star/j114612+474648,ताइयांगशौ,1
star/j115024+014612,ज़ाविजावा,1
star/j120524+765436,टोनाटियुह,1
star/j120824-244348,अलचिबा,1
star/j121500-584500,इमाई,1
star/j121536+570148,मेग्रेज़,1
star/j121536-173224,जिएनाह,1
star/j121948-004012,ज़ानियाह,1
star/j122136-602400,गिनन,1
star/j123000-163112,अल्गोरब,1
star/j123112-570636,गाक्रक्स,1
star/j123336+412136,चारा,1
star/j123412-232400,क्राज़,1
star/j124124-012700,पोरिमा,1
star/j124500+452624,ला सुपरबा,1
star/j124724+664724,तियानयी,1
star/j124800-594124,मिमोसा,1
star/j125512+652624,ताईयी,1
star/j125548+032400,मिनेलाउवा,1
star/j125548+381912,कोर कैरोली,1
star/j131012+173148,डायडेम,1
star/j132400+545548,मिज़ार,1
star/j132512+545924,एल्कोर,1
star/j133448-003600,हेज़े,1
star/j135436+182400,मुफ्रिड,1
star/j140412+642248,थुबान,1
star/j140636-362212,मेनकेंट,1
star/j141236-101612,कांग,1
star/j141612+460524,शुआनगे,1
star/j141612-060000,सिरमा,1
star/j141912-132212,खंबालिया,1
star/j142812-021348,एल्गाफ़ार,1
star/j143148+381836,सेगिनस,1
star/j143936-605024,टोलिमन,1
star/j144912+460712,मेरगा,1
star/j145100-160224,ज़ुबेनेलगेनुबी,1
star/j150148+402324,नेक्कार,1
star/j150412-251648,ब्रेकियम,1
star/j151648-092248,ज़ुबेनेशमाली,1
star/j152100+714948,फेरकाद,1
star/j152436+372248,अल्कैलुरोप्स,1
star/j152512+585812,एडासिच,1
star/j152736+290636,नुसाकन,1
star/j153524-144724,ज़ुबेनेलहाकराबी,1
star/j154836+180824,गुदजा,1
star/j155700-291236,इकलिल,1
star/j155848-260636,फांग,1
star/j160036-223712,ड्शब्बा,1
star/j160524-194836,एक्रैब,1
star/j160748+170300,मार्सिक,1
star/j161200-192736,जब्बा,1
star/j161424-034124,येड प्रायर,1
star/j161836-044124,येड पोस्टीरियर,1
star/j162100-253524,अलनियात,1
star/j162400+613036,एथेबीन,1
star/j162512+140148,कुजाम,1
star/j163000+212924,कोर्नेफोरोस,1
star/j163112+015848,मार्फिक,1
star/j163600-281312,पैकाउहाले,1
star/j164836-690148,एट्रिया,1
star/j165024-341724,लारावाग,1
